Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2020-03-06,36.61307907104492,37.626483444960904,36.236892636835435,37.495970620872846,55640500
2020-03-09,32.137210845947266,34.21776055211437,31.32341516668913,32.02205005774623,72896300
2020-03-10,33.32719039916992,35.51522177715298,31.82243889260402,35.44612589528719,60445900
2020-03-11,32.22933578491211,33.38093188316192,32.05275806795304,32.54410526795398,51986100
2020-03-12,28.544221878051758,31.208247804567744,28.406030145752627,30.63244989620789,65725300
2020-03-13,29.26589584350586,30.81671233503777,26.870576684773805,30.716906515897975,79891500
2020-03-16,26.479036331176758,29.08164325007437,25.52704885953387,26.409940442681222,48924700
2020-03-17,28.260169982910156,28.697776276443943,26.256392255328944,27.03179902479711,41204400
2020-03-18,25.427242279052734,28.183395860139036,23.976231592528002,26.52509751430213,54036400
2020-03-19,26.432968139648438,26.79380250451407,24.836086883669655,25.895556065860955,49412400
2020-03-20,25.135501861572266,27.008763525581735,24.229578028676613,26.747734996865177,76534600
2020-03-23,24.145130157470703,25.10479349498019,23.116370942514127,24.974277758175653,56952500
2020-03-24,27.208372116088867,27.76881511720038,25.588462968105688,26.42528653231857,61835600
2020-03-25,28.628679275512695,29.626728626611545,27.008766986378426,28.02984732192516,56607700
2020-03-26,29.803308486938477,30.371430549730213,28.191075028969756,28.78990409701634,46722000
2020-03-27,28.367643356323242,28.92808628560214,27.791845465174568,28.505835084491686,51558600
2020-03-30,28.789905548095703,29.288931749060286,27.530827480711356,27.814887062094254,45835000
2020-03-31,29.15074348449707,30.286984875750452,28.690103182965597,29.434803100145167,41491600
2020-04-01,28.812925338745117,29.711171565693405,27.89932707869163,28.298547298595366,36045900
2020-04-02,31.01632308959961,32.213981170511715,29.09699623822984,29.741890177436495,62000200
2020-04-03,30.102725982666016,32.38288754865837,29.57299274948005,31.822444378535618,48425700
2020-04-06,31.070058822631836,31.346442311695938,30.11807157459547,30.617097644145638,41301900
2020-04-07,31.661211013793945,33.258089127854525,31.599791160461717,32.93564368383972,48921800
2020-04-08,33.66499328613281,33.8108640076122,31.83779615168784,32.2063065719623,33355600
2020-04-09,33.11222839355469,35.86070298271333,32.04508310913302,34.90103953576428,60107300
2020-04-13,32.828163146972656,34.3098836188865,32.22165812523075,34.12562989259991,29651900
2020-04-14,32.57481002807617,33.588214199340634,32.17558975929626,33.01241624163765,30769000
2020-04-15,31.077739715576172,31.523024946404004,30.233237080871405,31.476960048113437,33125000
2020-04-16,30.056655883789062,31.077736117396526,29.88775420493941,31.077736117396526,30934000
2020-04-17,33.18132400512695,33.25809590878532,30.609424231326106,30.61710317888818,40829100
2020-04-20,31.615142822265625,32.81280347923573,31.123795761557734,31.285018466728857,39260800
2020-04-21,31.446252822875977,32.344499380572756,30.425172383151217,31.01632544979632,44381600
2020-04-22,32.34449005126953,32.95867392755979,32.13720244389786,32.70532143121896,27074200
2020-04-23,33.3578987121582,34.28685213431949,32.86655154435918,33.11222512825869,35271000
2020-04-24,33.57286071777344,34.463428147855176,33.112223502740115,34.0872417722653,28653800
2020-04-27,33.734100341796875,34.025838952685156,32.42128098579177,33.46539565325599,28274400
2020-04-28,34.52484130859375,34.84728671084251,33.864592614092665,34.0642012542477,26545100
2020-04-29,36.436500549316406,36.54398238530949,35.438451163960124,35.51522306719508,29502500
2020-04-30,35.67644500732422,36.60539841085607,35.139032955073866,36.60539841085607,37076300
2020-05-01,33.11989212036133,35.61501615638537,33.01241032277963,35.03154228580216,35399300
2020-05-04,34.45574951171875,34.50181147252582,32.41358627057846,32.63622591468544,27465600
2020-05-05,34.4173698425293,36.198504892048916,34.28685409624313,35.51522208602897,29276200
2020-05-06,33.7724723815918,34.75516667058601,33.70337650635564,34.494138133989416,22659000
2020-05-07,33.96440887451172,34.755170591352126,33.75712122541892,34.517173010098844,22160300
2020-05-08,35.45380783081055,35.48451776504162,34.532530304501975,34.785882868917554,19977400
2020-05-11,35.115997314453125,35.46915267130125,34.93941670736938,35.40005680333882,22258000
2020-05-12,34.5290412902832,35.74209634359357,34.5290412902832,35.54644220643238,25439100
2020-05-13,32.81510543823242,34.33338015853151,32.556840596781115,34.23164217745487,30827900
2020-05-14,33.104671478271484,33.30032556855139,31.46117831409806,32.14205371234768,24856500
2020-05-15,32.86989212036133,33.66033345061234,32.75249845432492,33.167287218327274,22445600
2020-05-18,35.483829498291016,35.671658757429945,34.48208141073618,34.748171119673536,32026100
2020-05-19,34.388160705566406,36.49340055865132,34.38033585580729,35.648173483335945,21771600
2020-05-20,35.50730514526367,35.671656857799775,34.881212623883336,34.92034284669874,19352400
2020-05-21,34.87338638305664,35.836004156069116,34.74034004825542,35.56208663639343,19130700
2020-05-22,34.90468978881836,34.959472697265525,34.004682731868854,34.47425137154298,15406400
2020-05-26,35.92991256713867,36.235132432481265,35.58556248567802,35.79686923524846,20356500
2020-05-27,36.18818283081055,36.89253578360724,35.5386098004942,36.516880278360084,20788300
2020-05-28,35.249046325683594,36.36036027377642,35.16295803679995,36.33688273515175,19698000
2020-05-29,35.5855712890625,35.75774487966416,34.72469139427475,35.07686939734952,25874700
2020-06-01,36.219486236572266,36.35253257773783,35.061214316432505,35.468175204932095,19031000
2020-06-02,37.02558898925781,37.135154825432075,36.58732265911565,36.67341095480832,22319000
2020-06-03,38.53602600097656,38.66124448330496,37.52645030789155,37.5655805238484,23418000
2020-06-04,38.42646789550781,38.46560110778402,37.69080948056729,38.25429430036127,18731400
2020-06-05,41.54128646850586,41.830853746053954,40.383011387423274,40.42214460192432,41328900
2020-06-08,42.840423583984375,43.325644922112495,41.838672549386246,42.82477089753577,33579400
2020-06-09,41.88563537597656,42.23781339754194,41.04823596105724,41.38476129439248,27276900
2020-06-10,39.639522552490234,41.86997813760535,39.60038934344513,41.86997813760535,31156800
2020-06-11,36.14122772216797,38.222987349516394,36.07861697346224,37.19775873029621,39183000
2020-06-12,36.916019439697266,38.050813979237645,35.92992394812846,37.59689795468854,30978100
2020-06-15,36.89254379272461,37.37776521915984,35.02209071065367,35.49165944779161,27929300
2020-06-16,37.72211456298828,38.93516949799772,36.97080346606636,38.79429829414424,26203400
2020-06-17,36.493404388427734,37.667329014821796,36.469923865797455,37.56558804460979,19279400
2020-06-18,36.72037124633789,37.041246934158764,35.82036390330739,36.08645367982196,21478700
2020-06-19,35.98470687866211,37.7690715714312,35.98470687866211,37.73776917987627,48899900
2020-06-22,36.32905960083008,36.3447122904208,35.53079332982027,35.75774986527252,17565400
2020-06-23,36.54818344116211,36.95514429361069,36.39165957707506,36.70470730524916,18916600
2020-06-24,34.82643127441406,35.96905055028135,34.63077716613084,35.92992032571366,27626900
2020-06-25,35.35078811645508,35.405574021542925,34.192515981168235,34.47425841672764,19353600
2020-06-26,34.13772201538086,35.170775287864046,34.04380889573082,35.12382022076115,31518600
2020-06-29,34.68556594848633,34.88904792739127,34.075125982662044,34.28643281362705,17052100
2020-06-30,34.99860763549805,35.19426174260983,33.777724932360414,33.989031726294506,22153600
2020-07-01,34.20817184448242,35.515143156164875,34.17686646308327,34.81861483998393,17290100
2020-07-02,34.49774169921875,35.366443630997374,34.38034801320911,34.92035240087346,18216600
2020-07-06,34.74034118652344,35.28034840805039,34.309902767723486,34.95947282108822,22692000
2020-07-07,33.8403434753418,34.43513078438518,33.738602480281386,34.356870317689754,17407600
2020-07-08,33.76207733154297,34.38034511966037,33.52729296472927,33.76990516885571,18291400
2020-07-09,32.3690185546875,33.73076957756771,32.314235639137436,33.574248667678944,25882000
2020-07-10,33.378597259521484,33.42555234212893,32.165539211111785,32.18119190046268,18951000
2020-07-13,33.38642120361328,33.87947045570083,33.04989585533315,33.63685825552708,20028300
2020-07-14,34.48991394042969,34.583827098185736,33.0733767943176,33.2846836383528,21444100
2020-07-15,34.928165435791016,35.28816820832628,34.5994650455392,35.24121015673482,17332400
2020-07-16,34.654258728027344,35.0690475158578,34.27077830310942,34.67773925385046,14673700
2020-07-17,34.05946350097656,34.975123186460166,33.95772254077469,34.69338381161904,17958900
2020-07-20,33.261199951171875,34.05164127170985,33.2455472635297,33.81685692796703,18553900
2020-07-21,34.943824768066406,35.366435371018646,33.73859475024302,33.76990012392682,28821800
2020-07-22,34.1298942565918,34.552507737157455,33.94206504785907,34.552507737157455,21345400
2020-07-23,34.200340270996094,34.29425341129278,33.66816083357339,33.96555592753194,17934400
2020-07-24,33.989036560058594,34.763825262559074,33.80120727692338,34.341214600033894,16415300
2020-07-27,34.48991394042969,34.50556663096327,33.629036859200745,33.83251586524643,18547900
2020-07-28,34.082942962646484,34.63077502912265,34.0125073685932,34.36468533885964,19190500
2020-07-29,34.4586067199707,34.50556478906485,33.9186023598919,34.20816965569254,14143200
2020-07-30,32.76814651489258,33.79337503244148,32.73684412908877,33.754244811103334,29901100
2020-07-31,32.9325065612793,33.002939186258104,32.01684362576622,32.21249776745031,32116200
2020-08-03,33.065547943115234,33.26120207295615,32.455108013354,32.909024042153476,23033600
2020-08-04,34.02034378051758,34.12208178667379,33.05772574275157,33.1359862067864,17724000
2020-08-05,34.31772994995117,34.677735783913164,34.067292926161414,34.55251727201828,17175100
2020-08-06,34.15338134765625,34.35686329619154,33.84816141029815,33.96555507179503,14434900
2020-08-07,33.996864318847656,34.05947508039481,33.503818006168245,33.83251554795452,18757900
2020-08-10,34.83425521850586,34.90469081507236,34.1220744023089,34.42729731106019,24367800
2020-08-11,35.19426345825195,36.32905494646306,35.00643419267269,35.6090492302065,28987500
2020-08-12,35.186279296875,35.864625488955625,34.81917437043939,35.48155908167397,22503200
2020-08-13,34.32438659667969,35.010715231301106,34.25256143621135,34.71543536908328,17338700
2020-08-14,34.476016998291016,34.53985989002851,33.84555207904612,33.99718161072174,13595700
2020-08-17,34.02910614013672,34.452074830873016,33.89343808625599,34.452074830873016,15554600
2020-08-18,33.86151885986328,34.46804012578281,33.74979149858934,33.989207707653826,13014000
2020-08-19,33.48642349243164,34.045063208929875,33.414598342534134,33.797664793873665,14473100
2020-08-20,32.97566223144531,33.43055375001676,32.95970075166409,33.2709419965455,15678500
2020-08-21,32.728267669677734,32.991627550201564,32.48885153378237,32.959704586924495,25517700
2020-08-24,33.69392013549805,33.92535402636452,32.79211614115254,32.94374566197424,18208900
2020-08-25,32.624515533447266,33.574200652514655,32.480865274181184,33.24699796070651,31285600
2020-08-26,31.930213928222656,32.5926017597195,31.92223470905567,32.432989977305915,26795000
2020-08-27,31.71474266052246,32.1616520141007,31.371578381543948,31.92223585406355,32034300
2020-08-28,32.4728889465332,32.65644141261491,31.730696819488205,31.794542743868575,33477100
2020-08-31,31.87434959411621,32.49683522807066,31.84242967377459,32.43298929870447,25259600
2020-09-01,31.467344284057617,31.722721927727207,31.164082190571857,31.722721927727207,22464100
2020-09-02,31.27581214904785,31.698783880334712,31.084280422422246,31.307735118266088,26413400
2020-09-03,31.21196746826172,31.946177452200743,31.028414972276963,31.283792622720252,28817200
2020-09-04,31.188030242919922,31.7546492777579,30.844865916053635,31.49128933392663,24632500
2020-09-08,30.46976661682129,30.868794463511627,29.807378930031717,30.52563027181067,38496400
2020-09-09,30.286216735839844,30.996485875965416,30.262272992860233,30.605437213603775,25886100
2020-09-10,29.528074264526367,30.62141021595921,29.448269876142934,30.54160582757578,34381200
2020-09-11,29.448266983032227,29.775469814206275,29.121064151858178,29.631819493755035,26838600
2020-09-14,29.256731033325195,29.53604939835672,29.121062982978984,29.456245021016812,26129900
2020-09-15,28.94548797607422,29.83133051577258,28.89760352591642,29.368456630605568,23724200
2020-09-16,30.17449188232422,30.445830984985545,28.945485179426367,29.097114690430107,30890900
2020-09-17,30.1665096282959,30.31015992059161,29.50412487545801,29.80738389755662,24696200
2020-09-18,29.67969512939453,30.18247115314583,29.28864947874237,29.951034232523966,46853800
2020-09-21,29.07318115234375,29.296635864524376,28.474639135280963,29.07318115234375,35351800
2020-09-22,28.354928970336914,29.400383436053215,28.30704755826913,29.097121300808276,27303200
2020-09-23,27.445140838623047,28.56242027258545,27.41321787323177,28.450692938057514,31251400
2020-09-24,27.38927459716797,27.788302494031537,26.94236225671792,27.45312052194994,26796000
2020-09-25,27.644657135009766,27.884073306933303,27.038135963180682,27.13390182308174,23486000
2020-09-28,28.179349899291992,28.65020291809096,28.011755876482034,28.043678837430704,23396500
2020-09-29,27.357357025146484,28.019744925737715,27.12592311306428,27.93195828403605,20770500
2020-09-30,27.39725685119629,27.868106846777486,27.23764508363353,27.644652198794375,22223700
2020-10-01,26.439586639404297,27.21369861131038,26.28795410546835,26.966303288515437,36890200
2020-10-02,26.31987953186035,26.615159321105118,25.705376209570648,25.737299171743388,32694300
2020-10-05,26.92640495300293,26.934384171765835,26.471510330641255,26.591219922474547,22965200
2020-10-06,26.64708709716797,27.46908373339461,26.58324420563028,27.229667562530146,26731800
2020-10-07,26.734878540039062,26.926413337746983,26.503441547408507,26.84660590355938,23779300
2020-10-08,28.139448165893555,28.2032940957093,26.942364380921752,27.03813327564537,34413700
2020-10-09,27.724462509155273,28.69010938977612,27.652637358444707,28.474633937644416,29228600
2020-10-12,27.636674880981445,27.716479248080454,27.31745132390249,27.564849732855755,17912800
2020-10-13,27.309473037719727,27.828207530264255,27.213704140720054,27.716480194772867,20995100
2020-10-14,27.253612518310547,27.796290819965957,27.15784361024765,27.181787359434335,17743000
2020-10-15,27.49302864074707,27.501007860897552,26.55132235721084,26.89448666617787,23251600
2020-10-16,27.213703155517578,27.644654043389945,27.03813293939071,27.42917859945376,22627200
2020-10-19,26.671022415161133,27.429176006752964,26.647081716211666,27.213700583184263,23645800
2020-10-20,26.89448356628418,27.078036052007867,26.599203745280114,26.862560600677913,23040600
2020-10-21,26.463531494140625,26.830636449364807,26.447570012042867,26.742849819997843,28619300
2020-10-22,27.820220947265625,27.900025295966987,26.3517984030389,26.47948718756554,31831500
2020-10-23,27.261587142944336,27.99580009261605,27.02217100182973,27.908013463861035,27429100
2020-10-26,26.61516571044922,26.950350805046416,26.29594514511214,26.82266197004319,30888700
2020-10-27,26.192195892333984,26.495458004092626,26.096430031272984,26.45555581567903,27100700
2020-10-28,25.194622039794922,25.841048351136564,25.154719857590432,25.61759065097697,42136400
2020-10-29,26.311904907226562,26.43959373386921,24.827520394792202,25.066936564204443,38622800
2020-10-30,26.032581329345703,26.447570742321982,25.54576676711696,25.864990329203795,47885700
2020-11-02,27.12592124938965,27.501005450424245,25.99268029380982,26.44757191106364,40130300
2020-11-03,26.663049697875977,27.524951602297527,26.43959500162235,27.524951602297527,36773000
2020-11-04,26.519399642944336,27.245630457298297,25.9607598524393,26.551322612537067,35410100
2020-11-05,26.47150993347168,27.070051794975047,26.447569233200774,26.631121705407512,30824100
2020-11-06,26.160268783569336,26.862558756998567,26.032579974249597,26.41564640220881,33985600
2020-11-09,29.472200393676758,30.33409905871409,28.777892712904848,29.065190238356475,76879400
2020-11-10,30.126056671142578,30.591923269744477,29.406822769630914,30.281344498079473,49055400
2020-11-11,29.815467834472656,30.338545725250924,29.578447190904328,30.314027423430115,34124500
2020-11-12,28.793838500976562,29.660188451301238,28.499606324723235,29.30874480941988,30933700
2020-11-13,29.488557815551758,29.62749907328659,28.916439968509312,28.932786549029547,29241500
2020-11-16,31.188554763793945,31.196726493351893,30.322204894486344,30.722688234222232,38596800
2020-11-17,31.605375289916992,31.638068437241657,30.551047789912573,30.902491329177423,26521100
2020-11-18,30.412107467651367,31.981344449680964,30.40393573864182,31.89143984162321,31068000
2020-11-19,30.567399978637695,30.64912974417254,29.880859347656603,30.126051762051844,26954400
2020-11-20,30.191431045532227,30.575567752995838,30.060661566917638,30.526528029344004,18351000
2020-11-23,32.1693229675293,32.22653441965099,30.469316625083945,30.649125827632286,29367600
2020-11-24,34.3106803894043,34.392413276666566,32.8722158692878,33.10923344787124,46979300
2020-11-25,33.35443115234375,34.090008478604794,33.223661642044604,34.057315321582244,28178200
2020-11-27,32.84769058227539,33.460673134614524,32.58615160936726,33.264520463828674,14971900
2020-11-30,31.164030075073242,32.594322524684074,31.033260604391856,32.52893623044832,45614300
2020-12-01,31.466440200805664,32.4063481032707,31.44192189444612,31.84240211467538,32472900
2020-12-02,32.64336013793945,33.03566856212624,31.33566539065017,31.376530266917296,29369500
2020-12-03,32.86404037475586,33.215483988588495,32.47173187699192,32.74961745263189,27038900
2020-12-04,34.065486907958984,34.13087009795258,33.22365846087535,33.32173480476112,28723600
2020-12-07,33.42798614501953,33.95106413846293,33.24000206819696,33.852984676349216,24899400
2020-12-08,34.5231819152832,34.80923921907147,33.05202115925561,33.12557919705699,32573800
2020-12-09,34.980873107910156,35.74097178187233,34.63760434820633,34.90731507114637,37824800
2020-12-10,35.96981430053711,36.34577929694464,34.948176727475165,35.307795148578855,38058700
2020-12-11,35.798187255859375,35.90443845816335,35.31597409806882,35.71645748042006,25478800
2020-12-14,34.506839752197266,36.33761296620789,34.47414659392785,36.239536609190836,30595000
2020-12-15,35.17702865600586,35.32414472846333,34.376065104732255,34.686640708550726,27138400
2020-12-16,35.71644592285156,36.051542882183675,35.111635179823075,35.75731079734766,34273000
2020-12-17,35.53664779663086,35.99434263972627,35.47126460064069,35.96164948283566,21204600
2020-12-18,34.923667907714844,35.78184307858538,34.670300598383385,35.365016207405276,46596800
2020-12-21,34.286163330078125,34.39241452849101,33.12558123103759,33.59962264104046,27869500
2020-12-22,33.705867767333984,34.24529227455821,33.69769292088748,33.9837533084974,21792900
2020-12-23,34.13904571533203,34.64577714092714,33.88567844363906,33.92654332803061,19085900
2020-12-24,34.000099182128906,34.204426708746965,33.82029307880264,34.04096718168502,8039000
2020-12-28,34.114532470703125,34.776551802343256,33.93472321134838,34.07366446245611,23877500
2020-12-29,33.730384826660156,34.42509709504311,33.673173374806986,34.359713914835325,20287700
2020-12-30,34.000099182128906,34.670293220012894,33.73038846824419,33.779428197037156,23807300
2020-12-31,33.68952560424805,34.065487527473046,33.48519806539218,33.89385314310391,22786500
2021-01-04,33.91836929321289,34.531351870801075,33.50971424148744,33.877504411598466,27764700
2021-01-05,35.55299377441406,36.61549641307973,34.188087234096926,34.196258964285995,44035100
2021-01-06,36.460205078125,36.86068529234707,35.71645299106475,36.296742430001615,36484800
2021-01-07,36.74626159667969,37.24482125990384,36.39481800187547,36.77895474917092,29528100
2021-01-08,37.15491485595703,37.44914697859413,36.73808809408146,36.94241561060272,28628200
2021-01-11,38.282806396484375,38.52799881053366,36.57462810977435,36.81164879439796,38246200
2021-01-12,39.1328125,39.36983008394246,38.340020623480505,38.78954060131873,36915100
2021-01-13,39.574153900146484,39.81117457954054,38.977517895933964,39.66405851079875,29000300
2021-01-14,41.11887741088867,41.748206640959445,39.63954482193341,39.63954482193341,35474800
2021-01-15,39.1409797668457,40.11358077071306,38.65059495926543,39.97463643396462,42411300
2021-01-19,39.917423248291016,40.40780803463405,39.516939949138205,39.598672825389,24932600
2021-01-20,40.48137283325195,40.6530103431829,40.04002769886211,40.13810404897197,22342400
2021-01-21,39.32079315185547,40.36694918172113,38.96934952598668,40.31791256644049,29044500
2021-01-22,38.765018463134766,38.93665283662086,38.119342733021625,38.42174659837197,23264800
2021-01-25,38.33184814453125,38.454442799114986,37.72703724809587,38.33184814453125,26395800
2021-01-26,37.490013122558594,39.1164615807419,37.4736665465508,38.62607365387998,23976800
2021-01-27,37.06501007080078,38.135687374604935,36.394816069271606,36.77895279616899,32410300
2021-01-28,37.64530563354492,38.078479003869795,37.342898641251416,37.54722617333533,24967200
2021-01-29,36.648189544677734,37.62896240962664,36.37847568175562,37.228479039230734,38961100
2021-02-01,36.71356201171875,37.25298957994082,36.19865898025417,37.25298957994082,24412400
2021-02-02,37.29385757446289,38.40539971508044,37.007797193038776,37.44097362941465,31940400
2021-02-03,38.7568473815918,38.96117492734323,37.12222701558035,37.29386452353265,28459300
2021-02-04,39.50060272216797,39.54146760784383,38.61790622617294,39.132812515503375,25280300
2021-02-05,40.82463836669922,40.963579581197514,40.080886332326585,40.19530924257,34980100
2021-02-08,42.581851959228516,42.79435431620168,41.445791499210884,41.617425859834334,36998700
2021-02-09,42.083152770996094,42.35744383644189,41.36832882659434,42.11639796295974,28977000
2021-02-10,42.49042510986328,42.73978143579596,41.883656887489934,42.0831438506787,25723800
2021-02-11,41.426509857177734,42.33250708685797,40.545447312939714,42.299258725776184,26972200
2021-02-12,41.99171829223633,42.14964324742997,41.06909690443445,41.08572108457139,19756700
2021-02-16,43.255123138427734,43.662404413639884,42.906021731793764,43.18862642450208,28060100
2021-02-17,43.92839050292969,44.277491953869,43.05564163168876,43.512795500363694,25509700
2021-02-18,43.238502502441406,44.00319575081001,43.10551223443217,43.89514333793495,20627600
2021-02-19,43.5294189453125,43.68734707289108,43.15538281517663,43.31331094275521,22607200
2021-02-22,45.13361740112305,45.55752608646003,43.71228322949779,43.71228322949779,36435100
2021-02-23,45.756996154785156,45.93154524531911,44.66813958653658,45.69881312460717,33527900
2021-02-24,47.12846755981445,47.37782389352756,45.6073885339102,45.87336904596923,28728600
2021-02-25,46.347145080566406,47.58561936394025,46.006357365662886,47.36119772182267,29670900
2021-02-26,45.191795349121094,45.765318426829644,44.15280794253364,45.225043707108995,35291000
2021-03-01,46.87910461425781,47.88484348180239,46.65468299434717,46.93728764489346,36998300
2021-03-02,46.604820251464844,47.34457879978365,46.563261388104756,47.0869119445083,30302600
2021-03-03,46.97885513305664,48.1757674884717,46.44689408620551,46.89573423777494,35358900
2021-03-04,48.799156188964844,49.430862261664586,47.460939999660674,47.47756417744095,52137500
2021-03-05,50.64440155029297,50.74414345184457,49.1316361653524,49.73009391613781,51429800
2021-03-08,50.594520568847656,51.209602395677756,49.72177194179113,51.184667717136456,38154600
2021-03-09,49.81321716308594,51.02675380721077,49.43087052245563,50.37842661912127,35645900
2021-03-10,51.34260559082031,51.467282185731314,49.89633362639041,50.303618112871234,31579100
2021-03-11,50.96025085449219,51.99092449307179,50.918688825394305,51.35090792796362,24802600
2021-03-12,51.50883865356445,51.8413127081263,51.11817838944802,51.159737249926025,20422700
2021-03-15,50.195556640625,51.41740678603566,49.76333751999852,51.109867416436394,31243600
2021-03-16,49.13163757324219,49.58879140341972,48.574738667916925,49.48904949900996,30624800
2021-03-17,49.34774398803711,49.646972862464885,48.72435155655854,48.78253459650418,25575500
2021-03-18,47.21989059448242,49.01526031835733,46.9788448072535,48.88227008587538,38622800
2021-03-19,46.953914642333984,47.76848029091727,46.38870530727823,47.13677424786081,84439400
2021-03-22,46.47182846069336,47.26145952156509,46.46351795658937,46.96223064201471,29315100
2021-03-23,45.89830780029297,46.78768074947082,45.25829118972554,45.665572469617075,33493300
2021-03-24,46.82924270629883,47.610560131121744,46.61313471074801,46.61313471074801,29781800
2021-03-25,46.69624710083008,46.96222760528951,45.29984786704917,45.88999191314744,31495900
2021-03-26,47.96796417236328,48.0261472066151,46.97884941934475,47.6271764700008,34226500
2021-03-29,47.71030807495117,48.05940635889916,47.161722792505564,47.6604355326422,21144400
2021-03-30,47.12015151977539,47.67705036882412,46.95391608613711,47.26145544325311,20303400
2021-03-31,46.40532684326172,47.07027803173732,46.38038899381194,46.837542737717826,23686500
2021-04-01,47.701988220214844,47.75186075606368,46.663000837231465,46.8126152740401,23194500
2021-04-05,46.96222686767578,47.64380229599012,46.662998012174334,47.6271781183803,23264800
2021-04-06,46.82924270629883,47.82667129741064,46.7627459872136,47.24483768836724,18926300
2021-04-07,47.03703689575195,47.186651332454026,46.74612169701895,46.870798280445435,22385000
2021-04-08,46.5466423034668,46.613139028711885,45.98143282183705,46.48845925424653,21999300
2021-04-09,46.43858337402344,46.912361409772714,46.15597865351175,46.54663895941447,20020700
2021-04-12,46.13103103637695,47.20326657279401,45.973106125645764,47.17832872424058,20238800
2021-04-13,46.30559158325195,46.53001325135391,45.790254699501936,45.96480382889077,19370600
2021-04-14,47.643798828125,48.21731864559935,46.75442600052948,46.887416240990376,28051100
