Date,AAPL,ABBV,ADBE,AMD,AMGN,AMZN,AXP,BA,BAC,BLK,BMY,C,CAT,CMCSA,COP,COST,CRM,CVX,DE,DHR,DIS,DUK,EOG,GE,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,MCD,META,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,QCOM,RTX,SBUX,SCHW,SLB,T,TMO,UNH,UNP,USB,VZ,WFC,WMT,XOM
2021-01-19,124.32007598876953,92.64484405517578,456.5,89.44999694824219,210.64498901367188,156.03799438476562,119.30960845947266,210.7100067138672,28.87867546081543,647.1359252929688,54.72747039794922,52.99854278564453,176.9845733642578,39.08031463623047,38.124298095703125,334.93316650390625,214.15792846679688,75.67622375488281,275.5513610839844,204.33729553222656,168.2967071533203,73.66798400878906,47.36260986328125,55.60798263549805,88.49211883544922,259.8819274902344,240.25726318359375,175.1090087890625,99.71575927734375,52.42443084716797,140.47926330566406,121.56169128417969,41.450462341308594,188.0394744873047,185.49325561523438,259.0670166015625,67.23025512695312,63.57960510253906,207.20985412597656,72.37726593017578,50.176998138427734,128.8372344970703,12.988022804260254,57.235443115234375,120.68048858642578,28.306110382080078,146.1103973388672,61.63779830932617,91.03330993652344,55.301910400390625,22.700435638427734,15.805100440979004,500.26641845703125,322.12255859375,191.4855194091797,38.40227127075195,42.004886627197266,28.93874168395996,44.56515884399414,39.65312194824219
2021-01-20,128.40475463867188,93.00825500488281,469.7300109863281,88.75,214.11512756347656,163.16900634765625,121.37104034423828,211.4499969482422,28.499744415283203,654.0955200195312,54.32565689086914,52.63240051269531,175.41587829589844,39.10431671142578,37.5938720703125,341.38665771484375,220.7577362060547,76.37284851074219,281.10931396484375,205.15077209472656,169.64495849609375,73.9940185546875,47.14334487915039,55.41337966918945,93.2329330444336,256.5870361328125,241.23350524902344,176.22689819335938,100.53499603271484,53.03916549682617,140.1340789794922,119.73882293701172,41.59572982788086,190.67324829101562,189.5208740234375,265.3973083496094,66.64030456542969,63.452415466308594,214.77293395996094,73.4610595703125,58.63399887084961,132.10279846191406,13.327548027038574,57.48758316040039,120.06035614013672,28.128854751586914,146.85089111328125,61.175682067871094,93.62564849853516,54.723026275634766,22.637928009033203,15.810552597045898,508.6077880859375,320.8876953125,194.0649871826172,36.413063049316406,42.15951156616211,28.7879695892334,45.22404098510742,40.21333312988281
2021-01-21,133.11184692382812,91.88508605957031,472.0199890136719,91.52999877929688,213.83509826660156,165.34950256347656,119.94970703125,207.41000366210938,27.997425079345703,654.6776733398438,52.628238677978516,51.48405456542969,175.2790985107422,39.3043098449707,35.79539108276367,342.80401611328125,219.5029754638672,73.67442321777344,285.3687438964844,201.73233032226562,167.33924865722656,73.50495910644531,43.09465408325195,53.856544494628906,93.43525695800781,255.61534118652344,245.410888671875,173.8131866455078,101.74840545654297,56.465415954589844,139.57315063476562,118.7348861694336,41.826438903808594,191.7059326171875,189.43212890625,270.7453308105469,65.60588836669922,63.3337287902832,215.37608337402344,73.16388702392578,57.98400115966797,131.001953125,13.827864646911621,57.160728454589844,118.59918975830078,28.113439559936523,146.9846954345703,60.52696990966797,92.84440612792969,54.80705642700195,21.60202980041504,15.739579200744629,505.17657470703125,324.6926574707031,184.92124938964844,36.484954833984375,42.16686248779297,28.3800106048584,45.018917083740234,39.06044006347656
2021-01-22,135.25146484375,91.55473327636719,472.44000244140625,92.79000091552734,215.08236694335938,164.6114959716797,118.73542022705078,205.83999633789062,27.803552627563477,648.3707275390625,52.93983459472656,51.03471374511719,175.0511016845703,38.944313049316406,35.38100814819336,342.3315734863281,223.05978393554688,73.45023345947266,285.060546875,206.00755310058594,168.80474853515625,73.5946273803711,42.96153259277344,54.051143646240234,93.85231018066406,255.633056640625,249.7642059326172,171.28939819335938,91.67017364501953,51.22206497192383,141.14378356933594,117.81905364990234,41.43338394165039,195.29656982421875,189.29908752441406,272.36260986328125,65.44424438476562,62.85044479370117,216.31427001953125,73.60089111328125,56.516998291015625,128.91123962402344,13.67330551147461,56.36697006225586,117.73270416259766,28.167381286621094,144.90594482421875,60.05596923828125,92.24959564208984,54.52695846557617,21.798492431640625,15.794173240661621,507.3851623535156,317.8786315917969,184.23634338378906,36.636749267578125,42.314125061035156,28.291318893432617,45.47889709472656,38.50834655761719
2021-01-25,138.99574279785156,91.25740814208984,473.44000244140625,94.12999725341797,218.1367645263672,164.6999969482422,114.03833770751953,203.36000061035156,27.459861755371094,637.7239379882812,53.16124725341797,50.39396286010742,170.8558807373047,39.17631530761719,35.28984451293945,341.934814453125,223.2079620361328,72.78560638427734,278.54986572265625,206.102783203125,167.9352264404297,75.73017120361328,43.22779083251953,53.46735382080078,93.93759155273438,250.0238037109375,250.71401977539062,170.96755981445312,91.64700317382812,50.11915969848633,143.24090576171875,116.34837341308594,41.68117904663086,201.1798858642578,189.26361083984375,275.84527587890625,65.58161926269531,61.36674499511719,219.74160766601562,75.92577362060547,55.678001403808594,127.24606323242188,13.614225387573242,56.871246337890625,119.08341979980469,28.729965209960938,146.67247009277344,58.90070343017578,91.84120178222656,53.29449462890625,21.200170516967773,15.892448425292969,511.55609130859375,318.1164245605469,183.64041137695312,36.55685806274414,43.013587951660156,28.59286117553711,45.43849563598633,38.07803726196289
2021-01-26,139.22914123535156,89.85346221923828,476.2799987792969,94.70999908447266,219.40945434570312,166.30650329589844,109.33186340332031,202.05999755859375,27.265987396240234,636.7274169921875,52.841434478759766,50.685203552246094,170.73727416992188,40.072330474853516,34.54392623901367,344.8638916015625,223.5438690185547,71.5525131225586,276.504150390625,202.493896484375,165.65882873535156,75.73831939697266,41.8886604309082,54.9268684387207,94.6155014038086,248.89308166503906,248.53294372558594,170.28155517578125,94.66889953613281,49.911231994628906,147.12440490722656,115.87284851074219,42.1169548034668,201.53042602539062,191.07334899902344,279.8538818359375,64.85429382324219,60.37476348876953,222.42214965820312,74.49240112304688,56.19300079345703,124.97960662841797,13.396848678588867,57.711700439453125,120.45963287353516,28.753084182739258,145.02200317382812,59.7182731628418,92.94205474853516,52.4821891784668,20.307161331176758,16.241846084594727,500.7100830078125,313.8177185058594,177.93890380859375,36.101505279541016,41.651466369628906,27.83014678955078,45.84562301635742,37.241783142089844
2021-01-27,138.15933227539062,84.89004516601562,460.0,88.83999633789062,213.01214599609375,161.62899780273438,107.39276123046875,194.02999877929688,26.28779411315918,615.5045776367188,50.85701370239258,49.428688049316406,164.73629760742188,38.73632049560547,33.69028091430664,336.7473449707031,222.08164978027344,70.62367248535156,262.2309875488281,192.2991180419922,159.27906799316406,74.75205993652344,43.078983306884766,55.36473083496094,90.20148468017578,241.4463348388672,241.01361083984375,168.85874938964844,94.6534652709961,48.44671630859375,144.88064575195312,112.5969009399414,41.467552185058594,196.65135192871094,183.63909912109375,270.02099609375,62.284358978271484,58.0092887878418,222.9678955078125,70.08734893798828,52.327999114990234,121.20523071289062,12.880829811096191,58.41208267211914,117.26543426513672,27.92848777770996,137.09950256347656,58.20755386352539,86.88739013671875,49.75584411621094,19.476652145385742,15.908825874328613,475.7154541015625,304.56170654296875,172.8511199951172,34.200157165527344,40.59122085571289,26.75702667236328,44.70500946044922,36.81959915161133
2021-01-28,133.3258514404297,86.06277465820312,465.6700134277344,87.5199966430664,210.20376586914062,161.88099670410156,111.98632049560547,197.22999572753906,26.7196102142334,635.0159912109375,51.07841110229492,50.21089553833008,168.119873046875,41.28032684326172,34.071510314941406,337.38043212890625,223.78099060058594,71.2802505493164,273.65509033203125,197.8118896484375,167.9254608154297,74.5645980834961,42.068782806396484,53.953853607177734,91.90045928955078,242.93923950195312,244.5314483642578,171.78907775878906,92.80628967285156,50.688697814941406,145.9852294921875,114.57833099365234,41.99733352661133,199.0671844482422,183.4794158935547,262.9366455078125,62.971282958984375,59.074546813964844,228.74075317382812,72.07135772705078,53.86000061035156,124.62810516357422,13.013693809509277,57.170074462890625,118.24241638183594,27.936277389526367,138.77676391601562,60.58028030395508,87.13594818115234,50.176002502441406,20.21784782409668,15.723200798034668,489.5192565917969,309.2811584472656,179.0418243408203,34.96709060668945,40.76792526245117,27.32462501525879,44.677040100097656,37.39604187011719
2021-01-29,128.33668518066406,84.63402557373047,458.7699890136719,85.63999938964844,204.8415069580078,160.30999755859375,109.43539428710938,194.19000244140625,26.129167556762695,618.5655517578125,50.373207092285156,48.66673278808594,166.75181579589844,39.656314849853516,33.176422119140625,333.005615234375,222.85227966308594,68.22151184082031,269.7691955566406,205.83448791503906,164.30081176757812,76.61862182617188,39.907386779785156,51.959171295166016,90.6190414428711,239.53839111328125,238.17300415039062,165.46263122558594,92.05660247802734,50.18244552612305,140.78135681152344,113.31023406982422,41.14285659790039,197.03028869628906,184.38427734375,256.31854248046875,62.284358978271484,57.14004898071289,222.06802368164062,70.68167877197266,53.23899841308594,123.58273315429688,12.952620506286621,56.43232727050781,116.01670837402344,27.967435836791992,139.42807006835938,59.30059814453125,85.94632720947266,48.121910095214844,19.8338623046875,15.630390167236328,502.55389404296875,305.101318359375,175.64401245117188,34.23211669921875,40.311431884765625,26.499832153320312,43.663841247558594,36.4055290222168
2021-02-01,130.45681762695312,84.48536682128906,470.0,87.66000366210938,203.9931182861328,167.1439971923828,110.16017150878906,195.83999633789062,26.402360916137695,629.0708618164062,51.01280975341797,49.035980224609375,168.46641540527344,40.12032699584961,33.7400016784668,331.2008972167969,225.71749877929688,69.19038391113281,272.95452880859375,209.21827697753906,167.03640747070312,75.93394470214844,40.1971435546875,52.251068115234375,93.87760925292969,242.68309020996094,237.5134735107422,165.62347412109375,93.16180419921875,51.24919509887695,140.41888427734375,114.14682006835938,41.424835205078125,192.45433044433594,184.464111328125,259.9698791503906,62.51873016357422,57.668399810791016,229.4300537109375,71.40708923339844,53.90399932861328,125.5439224243164,13.199164390563965,57.440887451171875,116.36498260498047,27.889528274536133,144.1565704345703,59.50498580932617,87.51770782470703,49.830543518066406,19.789209365844727,15.641313552856445,508.24298095703125,305.4854736328125,176.6491241455078,34.1522216796875,39.96539306640625,26.597387313842773,43.28466033935547,36.47048568725586
2021-02-02,131.2834930419922,85.45162963867188,484.92999267578125,88.86000061035156,204.0440673828125,169.0,113.61475372314453,200.94000244140625,27.345300674438477,643.4752807617188,51.611419677734375,50.00109100341797,175.56179809570312,40.944339752197266,33.95549392700195,335.9819641113281,231.38856506347656,69.7108383178711,282.6037902832031,212.1088409423828,172.8885955810547,75.88504028320312,40.142330169677734,54.683616638183594,95.16942596435547,253.495361328125,239.35147094726562,169.48544311523438,92.31165313720703,52.433467864990234,139.15892028808594,117.6604995727539,41.83497619628906,187.16786193847656,186.087646484375,265.0003662109375,62.85007095336914,60.463623046875,229.29600524902344,72.48214721679688,54.816001892089844,129.1332550048828,13.518001556396484,58.243995666503906,117.55428314208984,27.258516311645508,147.01148986816406,62.33094024658203,90.2431869506836,50.922950744628906,20.101762771606445,15.581256866455078,511.2601013183594,309.80242919921875,183.16893005371094,35.350555419921875,40.127376556396484,27.27141571044922,43.75086975097656,37.046932220458984
2021-02-03,130.26231384277344,88.32562255859375,481.9200134277344,87.88999938964844,201.15077209472656,165.62649536132812,113.37001037597656,207.38999938964844,27.829988479614258,638.6943969726562,50.865211486816406,51.276702880859375,174.60421752929688,40.37632369995117,35.81196975708008,335.63232421875,232.00111389160156,71.23220825195312,281.2961120605469,206.17198181152344,172.3707733154297,76.12141418457031,43.76029968261719,54.489017486572266,102.10015106201172,254.89100646972656,241.1192169189453,168.65548706054688,92.06434631347656,52.1441764831543,138.5116729736328,119.00789642333984,41.672630310058594,186.59947204589844,185.15614318847656,264.57379150390625,62.48640060424805,60.16535568237305,232.63717651367188,72.58704376220703,53.94499969482422,128.2451629638672,13.491827011108398,58.05722427368164,117.24847412109375,27.14165687561035,144.79891967773438,62.72196578979492,89.68389129638672,49.9145622253418,21.593097686767578,15.564879417419434,493.206787109375,309.0433349609375,181.77252197265625,35.73401641845703,40.34088897705078,28.11394691467285,43.88450622558594,38.500221252441406
2021-02-04,133.61756896972656,89.63047790527344,489.3800048828125,87.83999633789062,201.2695770263672,166.5500030517578,117.56819915771484,210.63999938964844,28.640743255615234,646.0774536132812,50.47980880737305,52.3761100769043,174.78662109375,41.16033172607422,36.475006103515625,336.9010009765625,235.12318420410156,71.26423645019531,288.89031982421875,203.83531188964844,176.0833282470703,76.90390014648438,45.00544738769531,55.705284118652344,101.83979797363281,259.4844665527344,245.2086181640625,169.8834991455078,93.53279113769531,53.470252990722656,139.7975311279297,121.74661254882812,41.87770462036133,191.01429748535156,187.2142791748047,264.4150085449219,61.44386672973633,61.60556411743164,231.6893768310547,72.54331970214844,55.215999603271484,130.09536743164062,13.62519359588623,59.15917205810547,118.65864562988281,27.18060874938965,132.01416015625,64.5881576538086,92.00988006591797,51.53916931152344,22.15569305419922,15.772337913513184,482.1047058105469,301.2049865722656,181.8525390625,36.99624252319336,40.59857940673828,29.0570068359375,44.29787063598633,39.23905563354492
2021-02-05,133.20364379882812,89.79566192626953,492.1199951171875,87.9000015258789,200.50595092773438,167.6074981689453,118.86720275878906,207.92999267578125,28.52617645263672,640.6790771484375,49.95500564575195,52.51877212524414,176.01785278320312,40.888328552246094,36.81480407714844,336.2572021484375,236.02227783203125,71.47242736816406,288.8623352050781,203.88723754882812,176.991943359375,77.22177124023438,44.331974029541016,55.46202850341797,103.58535766601562,259.2636413574219,245.2437744140625,171.85684204101562,94.1279067993164,52.91544723510742,141.92047119140625,121.50887298583984,42.4245719909668,191.15640258789062,188.58937072753906,266.01251220703125,61.25800704956055,62.398128509521484,231.8712921142578,73.0677261352539,55.07899856567383,134.2397918701172,13.552155494689941,59.39263153076172,119.74602508544922,27.2039794921875,130.1138153076172,64.27713775634766,94.53120422363281,52.043357849121094,22.334304809570312,15.794173240661621,485.6542053222656,296.8055725097656,181.63018798828125,37.0281982421875,40.731117248535156,28.968042373657227,44.866615295410156,40.5543327331543
2021-02-08,133.3496856689453,88.2347640991211,493.760009765625,91.47000122070312,201.5665283203125,166.14700317382812,120.4768295288086,211.9499969482422,29.160686492919922,640.7849731445312,49.389190673828125,53.41674041748047,180.07627868652344,41.48033142089844,38.77074432373047,340.6690979003906,236.061767578125,73.25003814697266,296.1483459472656,203.939208984375,185.62857055664062,76.29256439208984,46.52468490600586,56.48369598388672,103.37162780761719,265.13787841796875,246.2727508544922,172.6529541015625,95.53453063964844,53.8067741394043,142.32611083984375,123.41100311279297,42.655269622802734,194.94602966308594,187.70220947265625,264.50433349609375,60.6438102722168,63.258853912353516,232.1297607421875,72.89292907714844,54.79199981689453,132.6671142578125,14.397480010986328,58.935054779052734,119.27027130126953,27.12607765197754,131.48777770996094,64.41931915283203,94.33587646484375,52.146060943603516,23.209453582763672,15.706823348999023,488.8093566894531,296.6501159667969,181.55902099609375,37.867034912109375,40.532318115234375,29.715368270874023,45.07484436035156,42.2999153137207
2021-02-09,132.47312927246094,87.0455322265625,496.04998779296875,90.91000366210938,200.78594970703125,165.25,119.24371337890625,215.1199951171875,29.037307739257812,642.8578491210938,49.00379180908203,52.971946716308594,179.9212188720703,42.17634582519531,38.853641510009766,340.4134216308594,233.85855102539062,72.83365631103516,294.55096435546875,205.1074981689453,183.87974548339844,76.0643539428711,45.5927848815918,56.14313888549805,102.91887664794922,265.41168212890625,243.40577697753906,171.0946044921875,95.62850952148438,53.46115493774414,143.49118041992188,122.91787719726562,42.46729278564453,191.0995635986328,191.6056671142578,267.3519592285156,60.6438102722168,63.26736068725586,233.37432861328125,73.26879119873047,55.90700149536133,131.16844177246094,14.22248363494873,59.45798873901367,118.59068298339844,27.24293327331543,130.35470581054688,64.90807342529297,94.30037689208984,52.53821563720703,23.2183837890625,15.624930381774902,482.43988037109375,301.4884948730469,182.03041076660156,38.03479766845703,40.495506286621094,29.590818405151367,45.32350158691406,41.80451202392578
2021-02-10,131.86927795410156,85.93061828613281,492.6700134277344,92.3499984741211,202.32167053222656,164.32899475097656,120.70271301269531,211.9199981689453,29.063739776611328,637.8916625976562,49.200599670410156,53.39156723022461,180.322509765625,42.20033645629883,39.16028594970703,337.15667724609375,233.87831115722656,74.08277130126953,292.972412109375,205.5316162109375,185.26705932617188,76.37408447265625,47.15118408203125,55.46202850341797,103.46882629394531,268.78607177734375,245.09434509277344,171.21319580078125,95.73814392089844,53.53392028808594,143.9571990966797,122.98831176757812,42.38184356689453,193.63858032226562,190.2039794921875,269.7531433105469,60.522605895996094,63.344058990478516,232.46485900878906,73.33869171142578,56.35900115966797,131.78831481933594,14.72204875946045,59.08445739746094,116.97664642333984,27.063753128051758,129.81048583984375,64.40153503417969,93.98963928222656,52.00601577758789,23.772058486938477,15.586714744567871,478.0819091796875,304.9366455078125,181.00753784179688,37.827083587646484,40.46604919433594,29.537431716918945,44.79513931274414,42.20909118652344
