Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2020-01-02,27.49484634399414,27.64236644611875,27.312204425482026,27.607244629731245,16514072
2020-01-03,27.347322463989258,27.565088970747077,27.16467776513968,27.1998023974796,14922848
2020-01-06,27.31220245361328,27.396500455721924,27.18575827488247,27.270053452558958,15771951
2020-01-07,27.22087860107422,27.487818493920066,27.17170523993693,27.480794131533596,20108107
2020-01-08,27.438650131225586,27.551045598747955,27.220883559846932,27.227907923513015,16403507
2020-01-09,27.319225311279297,27.586165204007216,27.248978863013637,27.586165204007216,21971895
2020-01-10,27.740711212158203,27.839057939928445,27.375424576625374,27.382448939404366,21557357
2020-01-13,27.684513092041016,27.93740427065152,27.544017365161377,27.832033181599822,15392405
2020-01-14,28.148143768310547,28.155168130320806,27.60723964920203,27.69855917976726,20919160
2020-01-15,28.569625854492188,28.7101215570271,28.218388010370717,28.232439557726348,23925800
2020-01-16,28.52747344970703,28.660944774818198,28.323755693944946,28.653920414196236,16216422
2020-01-17,28.457231521606445,28.667973671334465,28.394009441574386,28.499380516438396,23083970
2020-01-21,28.33780860900879,28.562599457499495,28.232437545724842,28.365906052854413,23115696
2020-01-22,28.232444763183594,28.386986392705044,28.077897484797845,28.323764303458606,18097812
2020-01-23,28.597734451293945,28.682032470571073,28.190301556608446,28.23245056624701,27148510
2020-01-24,27.97252655029297,28.780373462775923,27.846082371096205,28.759300374387188,34143698
2020-01-27,28.211368560791016,28.401037651014857,27.57211766326935,27.684513115093804,31964026
2020-01-28,26.79236602783203,27.740705652721072,26.658894688483272,27.621285860546433,70202408
2020-01-29,26.398984909057617,26.960965009134103,26.37791182038303,26.77832310065776,34165726
2020-01-30,26.306726455688477,26.37769332402303,26.037059774554383,26.32801765750226,32316589
2020-01-31,26.4273681640625,26.576392305680734,26.186085955181177,26.214473272283932,33894005
2020-02-03,26.61897850036621,26.995095566140662,26.46995146825855,26.58349791173403,20875735
2020-02-04,26.746713638305664,27.137020034576278,26.704134084299973,27.023476459416965,31150865
2020-02-05,27.087345123291016,27.37120692243235,26.838969615647187,26.860257966605047,29443490
2020-02-06,27.151216506958008,27.3215347495706,26.987997235524467,27.278955188917454,21047748
2020-02-07,27.0021915435791,27.25056707585062,26.917032424735975,27.222182605092343,21903596
2020-02-10,26.831863403320312,27.122821240916593,26.76799551440114,27.115725125845916,19998385
2020-02-11,27.03057289123535,27.05896021199792,26.796389621400422,26.888644847273987,16027335
2020-02-12,26.782194137573242,27.101536477659042,26.767999052272657,27.03056961100655,22944315
2020-02-13,26.207382202148438,26.66865265429007,26.17899487958015,26.66865265429007,22099745
2020-02-14,25.909324645996094,26.285438786062812,25.845456745472237,26.235763118259012,21006747
2020-02-18,25.774490356445312,26.02286870010088,25.739009773982854,25.937709595623637,17988513
2020-02-19,25.71062469482422,25.902231269950327,25.696432460602708,25.83126439227492,17750941
2020-02-20,25.440959930419922,25.58998696103323,25.128713633882743,25.341608576677714,42953135
2020-02-21,25.34870147705078,25.41966835116468,25.213869552145177,25.377088797353096,32425256
2020-02-24,24.60356903076172,25.121614081611707,24.553893360682252,24.866139614529263,37969296
2020-02-25,24.078426361083984,24.653243162838354,23.922303243900284,24.610663612100332,41878898
2020-02-26,24.639047622680664,24.986774391579473,24.14229101956353,24.29841411578846,47920005
2020-02-27,24.199066162109375,25.341603654962896,24.199066162109375,24.44034838194903,55444827
2020-02-28,23.716508865356445,24.085525502656264,23.084920201046774,23.76618453857653,66057447
2020-03-02,24.752595901489258,24.802271571288742,23.7377955822061,24.064235494225304,42034469
2020-03-03,24.34099578857422,25.39127800893704,24.02874956882941,24.965488228063837,46174475
2020-03-04,25.83125877380371,25.873838320490837,24.802267804161925,24.908715244238085,38712155
2020-03-05,25.164188385009766,25.67513721257556,24.951293515737873,25.29902028046428,35096303
2020-03-06,24.851945877075195,24.958393327476845,24.2132611746653,24.624855890477054,40931036
2020-03-09,23.95778465270996,24.617757646854567,23.531994887898392,23.744889770304177,43183856
2020-03-10,24.546798706054688,24.596474379092943,23.425552284066008,24.532606471839166,40548329
2020-03-11,22.82944107055664,24.04294390557218,22.467519197422913,23.95778481073483,65350213
2020-03-12,21.303699493408203,22.708806410339566,21.289505831363083,21.630138027383122,62731445
2020-03-13,23.2126522064209,23.333291877048723,21.452718542601477,22.190755930642673,60553038
2020-03-16,21.417238235473633,22.90750393407442,21.041124109436208,21.246922889335018,50995050
2020-03-17,22.82234764099121,23.170075897031424,21.708196001059065,22.453328182094072,54220606
2020-03-18,22.964279174804688,23.141692090400817,21.50949669085715,21.835935200109095,43884976
2020-03-19,21.587554931640625,22.886214077924386,21.2965984797051,22.864924303072176,59820929
2020-03-20,20.586944580078125,21.764963830688668,20.515979152458264,21.488199661620254,52488989
2020-03-23,20.217933654785156,20.991451805682022,19.785046250724278,20.409538806540894,52853041
2020-03-24,21.076608657836914,21.324985590897196,20.50888934228115,20.941775302559396,44466784
2020-03-25,21.112089157104492,21.800450971374694,20.579851891066244,20.934677686186294,44601275
2020-03-26,22.531391143798828,22.7017065000345,21.204344596568053,21.211442139725918,43269967
2020-03-27,21.928190231323242,22.52429545383469,21.75787343443286,21.857224780398752,38290344
2020-03-30,23.18427276611328,23.31201002230486,22.034640313673314,22.034640313673314,29943508
2020-03-31,23.162979125976562,23.41845215341297,22.87911877996097,22.992662347710485,29466151
2020-04-01,22.531391143798828,22.907505292133987,22.375268020595207,22.652030831138635,26709625
2020-04-02,23.326196670532227,23.418450455981457,22.53138890061179,22.63783634432182,27186876
2020-04-03,23.87262725830078,24.050040137883332,23.15587962424694,23.15587962424694,32837370
2020-04-06,24.53260612487793,24.76678939925773,23.971981495170464,24.07133283984186,40503217
2020-04-07,23.85134506225586,24.958399385813188,23.837151399657472,24.837759673616507,24226295
2020-04-08,24.55389404296875,24.695824940465926,23.730700258724394,24.12100808687876,25523980
2020-04-09,25.114519119262695,25.384185832110006,24.73130597438357,24.859044640437904,30648107
2020-04-13,24.93709945678711,25.533207397870825,24.639048339528525,25.519012313595066,18270141
2020-04-14,25.859655380249023,25.994490184321336,25.07903958813536,25.497733383301583,21845309
2020-04-15,25.5261173248291,25.710624931257254,25.249351635260957,25.589985232697156,21312196
2020-04-16,25.46224594116211,25.731915506961215,25.24935101795094,25.63256416235815,20657451
2020-04-17,26.19318389892578,26.257051800259436,25.625463196805594,25.902228858057516,24404843
2020-04-20,25.604177474975586,26.193186586890334,25.604177474975586,25.81707240345764,22530620
2020-04-21,25.277738571166992,25.497729613399095,25.100327084624563,25.391282150816856,23975233
2020-04-22,25.724817276000977,26.257054599325304,25.632564899032996,26.22867013049945,20182624
2020-04-23,26.03706169128418,26.540914509759986,25.746106640201063,25.746106640201063,20185365
2020-04-24,26.52672004699707,26.562200627510855,26.100930254563533,26.143506951180072,17353794
2020-04-27,27.20088768005371,27.34991469101334,26.661554276538272,26.675749363260927,23394057
2020-04-28,26.9028377532959,27.83247759228079,26.526723576816952,27.71183789591378,35666728
2020-04-29,27.051864624023438,27.357011921805032,26.760906706974808,27.293144015445343,26518535
2020-04-30,27.222177505493164,27.32862495746393,26.51252592349898,26.966703050106602,29450973
2020-05-01,26.711233139038086,26.924128079198923,26.533821639998756,26.860260167807493,22679867
2020-05-04,26.69703483581543,26.90992972758644,26.54800784091903,26.68283975062283,19893512
2020-05-05,27.328630447387695,27.57700598302543,27.158315060677314,27.54152539409672,24123952
2020-05-06,27.328630447387695,27.683456309664134,27.328630447387695,27.655068985236976,24047432
2020-05-07,26.490060806274414,27.586647224338503,26.43989007283151,27.529306773215758,33546080
2020-05-08,26.676408767700195,26.79108679502411,26.547399949325097,26.697912158575708,19893618
2020-05-11,27.3071231842041,27.385964142782925,26.633406026919726,26.697910431935565,25620421
2020-05-12,26.77674674987793,27.40746285020066,26.762413078975808,27.32145794306882,19335314
2020-05-13,26.554563522338867,26.819750844604215,26.22487179881311,26.740912772334642,24596882
2020-05-14,27.178110122680664,27.206777461883558,26.361047729615294,26.37538139921674,22362507
2020-05-15,27.06343650817871,27.35729115995207,26.79824919720323,27.206778975606145,25460002
2020-05-18,27.285621643066406,27.56514264202846,26.9702635841331,27.47913773250432,22635177
2020-05-19,27.006105422973633,27.24978940508556,26.740918048386135,27.127947414029595,19476234
2020-05-20,26.970264434814453,27.37879713352723,26.912926866083453,27.199614709738466,17504200
2020-05-21,26.705076217651367,26.98459721620709,26.55456402405392,26.927259649367944,17652181
2020-05-22,26.877086639404297,26.89859002622032,26.49005737562443,26.59756566454767,15781226
2020-05-26,26.869916915893555,27.14227102644014,26.84124669712719,26.984592027521735,23260094
2020-05-27,26.812580108642578,26.905754720086247,26.497222102001484,26.812580108642578,25904158
2020-05-28,27.364458084106445,27.55080732677451,27.034766373544976,27.12077415965624,22521767
2020-05-29,27.371627807617188,27.54364049816197,26.934424923452195,27.428965371132115,48333067
2020-06-01,25.414976119995117,25.60848932346406,25.02077711412594,25.443643461967195,76884979
2020-06-02,25.91668128967285,25.916681289672848,25.264464660311692,25.46514758679796,42690900
2020-06-03,25.91668128967285,26.095863709058115,25.472314422498297,26.00985591721565,38751996
2020-06-04,25.809173583984375,26.009856515083587,25.586990145289946,25.59415698115502,27013388
2020-06-05,25.79483985900879,26.15320182355775,25.715998901217148,25.97401940042363,36705655
2020-06-08,26.224868774414062,26.23203560909213,25.572652238084405,25.65865713594,30194149
2020-06-09,25.952516555786133,26.27504143032027,25.923846333247553,26.160366303604004,21675088
2020-06-10,25.744667053222656,26.124529494733657,25.723163665684115,26.06002509555614,29557217
2020-06-11,23.866853713989258,25.572654150817197,23.852520043561025,25.515316587385243,63166642
2020-06-12,24.189380645751953,24.440231411509732,23.6876733507982,24.42589774071651,37902472
2020-06-15,23.909854888916016,24.167875335887505,23.4798217712031,23.866851000800985,36247482
2020-06-16,23.938522338867188,24.339888096708126,23.45115169128786,24.07469938919496,55616945
2020-06-17,24.05320167541504,24.20371386106876,23.88118898397609,24.07470362205979,27509822
2020-06-18,23.823848724365234,23.988694561889236,23.637500942629543,23.84535066857692,32278855
2020-06-19,23.952861785888672,24.182213483213452,23.73784375916321,24.14637642499611,43986266
2020-06-22,23.730680465698242,23.90986146094936,23.587336534013197,23.88835951098167,23332503
2020-06-23,23.48699378967285,23.83102064794897,23.465491840869408,23.79518358632334,37690408
2020-06-24,23.0712947845459,23.45832554941283,22.935117693442635,23.443991877117593,30817695
2020-06-25,23.164472579956055,23.207476484431393,22.81327882960713,23.013960355152275,27418651
2020-06-26,22.96378517150879,23.135799315276365,22.65559538525046,23.114297367197967,42153992
2020-06-29,23.393817901611328,23.415318407075713,23.07845986448634,23.264807664527517,23956261
2020-06-30,23.43682289123535,23.565833142288927,23.099964312169547,23.314980916972285,25451676
2020-07-01,24.18221664428711,24.755592360401298,24.167881530954396,24.755592360401298,73503009
2020-07-02,24.73409080505371,24.977774753660746,24.39723222587607,24.81292888203854,45270881
